,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,pKi,relation,units,Ki,target_chembl_id,target_organism,type
3990,24405808,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5074665,7.94,=,nM,11.5,CHEMBL251,Homo sapiens,Ki
3991,24405809,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5072422,7.81,=,nM,15.5,CHEMBL251,Homo sapiens,Ki
3992,24405810,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5083728,7.81,=,nM,15.5,CHEMBL251,Homo sapiens,Ki
3993,24405811,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5078550,7.8,=,nM,15.8,CHEMBL251,Homo sapiens,Ki
3994,24405812,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5071591,7.79,=,nM,16.3,CHEMBL251,Homo sapiens,Ki
3995,24405813,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5076254,7.76,=,nM,17.3,CHEMBL251,Homo sapiens,Ki
3996,24405814,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5083457,7.75,=,nM,17.6,CHEMBL251,Homo sapiens,Ki
3997,24405815,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5083094,7.75,=,nM,17.7,CHEMBL251,Homo sapiens,Ki
3998,24405817,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5088089,7.71,=,nM,19.5,CHEMBL251,Homo sapiens,Ki
3999,24405818,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5078264,7.66,=,nM,21.9,CHEMBL251,Homo sapiens,Ki
4000,24405819,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5085486,7.58,=,nM,26.5,CHEMBL251,Homo sapiens,Ki
4001,24405820,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5082973,7.57,=,nM,27.1,CHEMBL251,Homo sapiens,Ki
4002,24405821,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5090384,7.55,=,nM,28.0,CHEMBL251,Homo sapiens,Ki
4003,24405822,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5074986,7.45,=,nM,35.3,CHEMBL251,Homo sapiens,Ki
4004,24405823,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5082623,7.44,=,nM,36.4,CHEMBL251,Homo sapiens,Ki
4005,24405824,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5092109,7.34,=,nM,46.0,CHEMBL251,Homo sapiens,Ki
4006,24405825,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5089528,7.33,=,nM,46.3,CHEMBL251,Homo sapiens,Ki
4007,24405826,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5081937,7.29,=,nM,51.4,CHEMBL251,Homo sapiens,Ki
4008,24405827,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5070276,7.28,=,nM,52.5,CHEMBL251,Homo sapiens,Ki
4009,24405828,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5083035,7.26,=,nM,55.1,CHEMBL251,Homo sapiens,Ki
4010,24405829,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5088780,7.21,=,nM,61.0,CHEMBL251,Homo sapiens,Ki
4011,24405830,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5079079,7.15,=,nM,71.2,CHEMBL251,Homo sapiens,Ki
4012,24405831,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5088749,7.11,=,nM,78.5,CHEMBL251,Homo sapiens,Ki
4013,24405832,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5094128,7.08,=,nM,82.6,CHEMBL251,Homo sapiens,Ki
4014,24405833,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5079760,7.08,=,nM,84.1,CHEMBL251,Homo sapiens,Ki
4015,24405834,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5092031,7.02,=,nM,95.4,CHEMBL251,Homo sapiens,Ki
4016,24405835,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5083146,7.0,=,nM,101.0,CHEMBL251,Homo sapiens,Ki
4017,24405836,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5076161,6.99,=,nM,102.0,CHEMBL251,Homo sapiens,Ki
4018,24405837,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5072557,6.98,=,nM,105.0,CHEMBL251,Homo sapiens,Ki
4019,24405838,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5075833,6.88,=,nM,133.0,CHEMBL251,Homo sapiens,Ki
4020,24405839,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5086487,6.81,=,nM,155.0,CHEMBL251,Homo sapiens,Ki
4021,24405841,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5079858,6.8,=,nM,157.0,CHEMBL251,Homo sapiens,Ki
4022,24405842,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5092947,6.72,=,nM,190.0,CHEMBL251,Homo sapiens,Ki
4023,24405843,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5094160,6.53,=,nM,295.0,CHEMBL251,Homo sapiens,Ki
4024,24405844,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5086669,6.48,=,nM,330.0,CHEMBL251,Homo sapiens,Ki
4025,24405845,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5079328,6.47,=,nM,335.0,CHEMBL251,Homo sapiens,Ki
4026,24405846,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5089926,6.45,=,nM,357.0,CHEMBL251,Homo sapiens,Ki
4027,24405847,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5086673,6.4,=,nM,401.0,CHEMBL251,Homo sapiens,Ki
4028,24405848,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5093448,6.15,=,nM,711.0,CHEMBL251,Homo sapiens,Ki
4029,24405849,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5076095,6.05,=,nM,894.0,CHEMBL251,Homo sapiens,Ki
4030,24405850,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5069937,7.69,=,nM,20.6,CHEMBL251,Homo sapiens,Ki
4031,24405851,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5094532,7.6,=,nM,24.9,CHEMBL251,Homo sapiens,Ki
4032,24405852,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5090498,7.28,=,nM,52.1,CHEMBL251,Homo sapiens,Ki
4033,24405853,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5093044,6.43,=,nM,368.0,CHEMBL251,Homo sapiens,Ki
4034,24405854,CHEMBL5044920,Displacement of [3H]HZ241385 from human A2AAR expressed in HeLa cell membrane incubated for 30 mins by microbeta trilux scintillation counter analysis,B,CHEMBL5076699,6.17,=,nM,676.0,CHEMBL251,Homo sapiens,Ki
4035,24410633,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5075422,8.25,=,nM,5.58,CHEMBL251,Homo sapiens,Ki
4036,24410634,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5074137,7.21,=,nM,62.4,CHEMBL251,Homo sapiens,Ki
4037,24410635,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5071873,7.07,=,nM,84.6,CHEMBL251,Homo sapiens,Ki
4038,24410636,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5079363,7.36,=,nM,43.9,CHEMBL251,Homo sapiens,Ki
4039,24410637,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5076059,6.35,=,nM,448.0,CHEMBL251,Homo sapiens,Ki
4040,24410638,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5075275,5.99,=,nM,1032.0,CHEMBL251,Homo sapiens,Ki
4041,24410639,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5091575,5.46,=,nM,3427.0,CHEMBL251,Homo sapiens,Ki
4042,24410640,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5094593,5.42,=,nM,3767.0,CHEMBL251,Homo sapiens,Ki
4043,24410641,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5074874,6.1,=,nM,797.0,CHEMBL251,Homo sapiens,Ki
4044,24410642,CHEMBL5046035,Displacement of [3H] ZM241385 from human recombinant A2A adenosine receptor expressed in HeLa cells incubated for 30 mins by radioligand binding competition assay,B,CHEMBL5076643,7.57,=,nM,26.9,CHEMBL251,Homo sapiens,Ki
4045,24710029,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL2024114,8.4,=,nM,4.0,CHEMBL251,Homo sapiens,Ki
4046,24710030,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5179156,5.4,=,nM,4000.0,CHEMBL251,Homo sapiens,Ki
4047,24710031,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL2357789,5.64,=,nM,2300.0,CHEMBL251,Homo sapiens,Ki
4048,24710038,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL4791612,6.7,=,nM,198.0,CHEMBL251,Homo sapiens,Ki
4049,24710040,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5192778,5.82,=,nM,1500.0,CHEMBL251,Homo sapiens,Ki
4050,24710041,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5183274,5.48,=,nM,3300.0,CHEMBL251,Homo sapiens,Ki
4051,24710043,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5179562,6.23,=,nM,586.0,CHEMBL251,Homo sapiens,Ki
4052,24710044,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5208266,6.13,=,nM,736.0,CHEMBL251,Homo sapiens,Ki
4053,24710045,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5172270,6.15,=,nM,708.0,CHEMBL251,Homo sapiens,Ki
4054,24710046,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5198386,6.19,=,nM,651.0,CHEMBL251,Homo sapiens,Ki
4055,24710048,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5185932,5.7,=,nM,2000.0,CHEMBL251,Homo sapiens,Ki
4056,24710049,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5206491,7.1,=,nM,80.0,CHEMBL251,Homo sapiens,Ki
4057,24710050,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5169415,6.76,=,nM,174.0,CHEMBL251,Homo sapiens,Ki
4058,24710051,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5200008,6.34,=,nM,456.0,CHEMBL251,Homo sapiens,Ki
4059,24710052,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5188677,7.05,=,nM,89.0,CHEMBL251,Homo sapiens,Ki
4060,24710053,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5178327,6.16,=,nM,696.0,CHEMBL251,Homo sapiens,Ki
4061,24710054,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5196511,6.77,=,nM,171.0,CHEMBL251,Homo sapiens,Ki
4062,24710060,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL1834385,5.66,=,nM,2200.0,CHEMBL251,Homo sapiens,Ki
4063,24710061,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5206530,7.7,=,nM,20.0,CHEMBL251,Homo sapiens,Ki
4064,24710062,CHEMBL5109848,Displacement of [3H]ZM241385 from human adenosine A2A receptor expressed in HEK293 cell membrane incubated for 1 hr by microplate beta scintillation counting based radioligand inhibition assay,B,CHEMBL5199840,7.66,=,nM,22.0,CHEMBL251,Homo sapiens,Ki
